,shows_id,episode_ids,id,url,name,type,language,status,runtime,averageRuntime,premiered,ended,officialSite,rating,weight,summary,updated
69,24,27,30606,https://www.tvmaze.com/shows/30606/scishow,SciShow,Documentary,English,Running,,9.0,2012-01-02,,https://www.youtube.com/user/scishow/,,10,"SciShow explores the unexpected. Seven days a week, Hank Green, Michael Aranda, and Olivia Gordon delve into the scientific subjects that defy our expectations and make us even more curious!Schedule:Sundays — Learn about the amazing topics we can't quite make a stand-alone show about in SciShow List Show!Mondays — Tune in for a short Dose about our weird world.Tuesdays — Find answers to our most asked Quick Questions.Wednesdays — Hank or Michael dives deep into a long-form Infusion episode, or an unscripted talk show or quiz show with a guest!Thursday — Another new dose about the wonders of the world.Fridays — Learn the latest in science News.Saturdays — Get your quick questions answered!",2022-02-13
70,129,208,30889,https://www.tvmaze.com/shows/30889/studia-souz,Студия СОЮЗ,Panel Show,Russian,To Be Determined,45.0,45.0,2017-08-10,,https://studia-soyuz.tnt-online.ru/,,35,,2022-05-31
71,286,550,31770,https://www.tvmaze.com/shows/31770/meisje-van-plezier,Meisje van Plezier,Scripted,Dutch,Ended,45.0,48.0,2017-09-10,2020-12-06,https://www.videoland.com/series/1062/meisje-van-plezier/1976,,40,"The marriage of Nadine and Remco seems to be ok: he is making earnings, she is taking care of their kids. Everything seems to be fine, until Remco confesses his cheating on her with her halfsister and leaves. Nadine is inconsolable. But behind her tears, a small fire is spreading. She wants to fight for her self-esteem and radically changes her life.",2022-05-13
72,252,492,31894,https://www.tvmaze.com/shows/31894/team-ingebrigtsen,Team Ingebrigtsen,Documentary,Norwegian,To Be Determined,,47.0,2016-03-17,,https://tv.nrk.no/serie/team-ingebrigtsen,,26,A documentary series about the running family Ingebrigtsen.,2021-12-24
73,67,97,32087,https://www.tvmaze.com/shows/32087/chicken-girls,Chicken Girls,Scripted,English,Running,,14.0,2017-09-05,,https://www.youtube.com/playlist?list=PLVewHiZp3_LPhqzbcZFmS3iuDm9HymTsy,5.6,62,"Rhyme and her friends — known by their 'ship name, ""The Chicken Girls"" — have been dancing together forever. But this year, everything's changing...",2022-04-19
74,434,1259,32214,https://www.tvmaze.com/shows/32214/kuntergrau,Kuntergrau,Scripted,German,To Be Determined,12.0,18.0,2015-06-03,,https://www.youtube.com/watch?v=e3UDALr2uNQ&list=PLDi7CGNh09RBnNP46C8tWQSwUEWpd3q5N,,20,"In Kuntergrau, coming out is part of the past while sex and love is mundane. A group of five gay friends between 17 and 24 deals with everyday problems and experiences the meaning of love, sex, and friendship.",2021-12-30
75,340,668,32417,https://www.tvmaze.com/shows/32417/cukur,Çukur,Scripted,Turkish,Ended,130.0,130.0,2017-10-23,2021-06-07,http://www.showtv.com.tr/dizi/tanitim/cukur/2076,7.2,88,"A dangerous neighborhood, ""The Pit"", ran by a noble mafia family called Koçovalılar. When the family is in the danger of losing the control of The Pit, their youngest son now must come back to his home, where he could never escape from.",2021-12-13
76,561,2412,32611,https://www.tvmaze.com/shows/32611/var-tid-ar-nu,Vår tid är nu,Scripted,Swedish,Ended,,58.0,2017-10-02,2020-12-25,https://www.svtplay.se/var-tid-ar-nu,,80,"The Löwander family operate one of the most prestigious restaurants in Stockholm, exploring what becomes of the establishment as a new era dawns.",2021-05-13
77,616,2975,32649,https://www.tvmaze.com/shows/32649/chilling-adventures-of-sabrina,Chilling Adventures of Sabrina,Scripted,English,Ended,,57.0,2018-10-26,2020-12-31,https://www.netflix.com/title/80223989,7.5,97,"Chilling Adventures of Sabrina reimagines the origin &amp; adventures of Sabrina the Teenage Witch as a dark coming-of-age story that traffics in horror, the occult and, of course, witchcraft. This adaptation finds Sabrina wrestling to reconcile her dual nature —half-witch, half-mortal — while standing against the evil forces that threaten her, her family and the daylight world humans inhabit.",2022-05-02
78,548,2262,32680,https://www.tvmaze.com/shows/32680/motherland,Motherland,Scripted,English,To Be Determined,30.0,30.0,2017-11-07,,http://www.bbc.co.uk/programmes/p05j1jkp,6.9,95,"Motherland is a series all about navigating the trials and traumas of motherhood, looking at the competitive and unromantic sides of parenting.",2022-06-18
79,25,28,32980,https://www.tvmaze.com/shows/32980/returning-the-favor,Returning the Favor,Documentary,English,To Be Determined,30.0,28.0,2017-08-29,,https://www.facebook.com/ReturningTheFavor/,,32,"Follow host Mike Rowe as he travels the country in search of remarkable people making a difference in their communities. Returning the Favor gives back to those who pay it forward with humor, heart and surprise. Because one good turn deserves another.",2022-02-21
80,513,1960,33172,https://www.tvmaze.com/shows/33172/der-ingen-skulle-tru-at-nokon-kunne-bu,Der ingen skulle tru at nokon kunne bu,Documentary,Norwegian,Running,,34.0,2002-12-08,,https://tv.nrk.no/serie/der-ingen-skulle-tru-at-nokon-kunne-bu,,38,"Norwegian documentary show about people that have settled in remote areas, a mountain shelf, a mountain cabin or a remote area deep into the wilderness.",2021-12-08
81,310,589,33463,https://www.tvmaze.com/shows/33463/idolish7,IDOLiSH7,Animation,Japanese,Running,25.0,25.0,2017-11-02,,http://idolish7.com/aninana/,,29,"A group of aspiring idols gather at Takanashi Productions and are entrusted with the company's future. The seven men who have just met represent a variety of totally different personalities. However, they each have their own charm and possess unknown potential as idols. Forming a group, they take their first step together as IDOLiSH7. Their brilliantly shining dancing forms onstage eventually begin captivating the hearts of the people. In the glorious but sometimes harsh world of idols, they aim for the top with dreams in their hearts!",2021-08-11
82,77,114,33691,https://www.tvmaze.com/shows/33691/melon-music-awards,Melon Music Awards,Award Show,Korean,Running,300.0,300.0,2009-12-19,,http://www.melon.com/mma/index.htm,,19,"The Melon Music Awards is one of the premier music awards events held annually in South Korea and is governed by LOEN Entertainment through their online music service, Melon. This event is known for simply by counting the number of digital sales and voting online.",2020-12-04
83,380,919,33928,https://www.tvmaze.com/shows/33928/the-game-awards,The Game Awards,Award Show,English,Running,,,2014-12-05,,http://thegameawards.com,,30,,2020-12-10
84,84,125,33944,https://www.tvmaze.com/shows/33944/uznat-za-10-sekund,Узнать за 10 секунд,Variety,Russian,Running,20.0,23.0,2016-12-12,,https://www.youtube.com/playlist?list=PL6UMweLYf_EmYr6VmcYpdNivQhytqGXX1,,15,"""Afisha Video"" examines the musical erudition of the stars. ",2022-01-31
85,372,860,34010,https://www.tvmaze.com/shows/34010/azbuki-smesarikov,Азбуки Смешариков,Animation,Russian,Running,,3.0,2006-10-11,,http://www.smeshariki.ru,,29,,2020-12-27
86,85,126,34060,https://www.tvmaze.com/shows/34060/dtk-elviszlek-magammal,DTK: Elviszlek magammal,Talk Show,Hungarian,Running,33.0,33.0,2015-10-07,,https://www.youtube.com/channel/UCHKlicSHzHbIXcEDkvlIIkA,,12,,2021-03-03
87,617,2983,34187,https://www.tvmaze.com/shows/34187/super-power-beat-down,Super Power Beat Down,Scripted,,Running,10.0,10.0,2012-03-15,,,,32,,2020-12-31
88,591,2718,34301,https://www.tvmaze.com/shows/34301/dr-pimple-popper,Dr. Pimple Popper,Reality,English,Running,60.0,60.0,2018-07-11,,https://go.tlc.com/show/dr-pimple-popper-tlc,5.9,87,Dr. Sandra Lee is a renowned dermatological surgeon who is tasked with removing life-altering growths from her patients' skin so they can try to reclaim their lives.,2022-04-21
89,432,1248,34901,https://www.tvmaze.com/shows/34901/sammy-j,Sammy J,Scripted,English,Running,5.0,4.0,2018-02-08,,https://iview.abc.net.au/show/sammy-j/,,74,"Biting, bite-sized comedy as Sammy J rips into the political machinations of Canberra and beyond. With an insatiable appetite for politics, Sammy blends comedy and song where he can harass and heckle the politics of the day.",2022-06-23
90,311,590,34940,https://www.tvmaze.com/shows/34940/fancy-nancy,Fancy Nancy,Animation,English,Running,15.0,15.0,2018-07-13,,https://disneynow.com/shows/fancy-nancy,,74,"Fancy Nancy centers around six-year-old Nancy, a girl who likes to be fancy in everything from her advanced vocabulary to her creative, elaborate attire. Excited to experience what the magnificent world has to offer, Nancy uses her ingenuity and imagination as she learns that while life doesn't always go as planned, it's important to celebrate the differences that make everyone unique.",2021-10-23
91,494,1795,35420,https://www.tvmaze.com/shows/35420/druck,DRUCK,Scripted,German,Running,25.0,24.0,2018-03-23,,https://www.druck-serie.de/,7.8,83,"DRUCK - You are young. You are strong. You are weak. You are happy. You are sometimes afraid. You want everything to stay that way and you want everything to be different. You have ambitions. Sometimes you hate everything. You have pressure (DRUCK). You are pressure (DRUCK). Every day, every second - in the head and body! Pressure (DRUCK) to be cool, pressure (DRUCK) to finally have sex, pressure (DRUCK) to have the perfect plan right now. That's pressure (DRUCK) - your series, your life.Hanna, Mia, Amira, Sam and Kiki somehow have to go through the day. Every day. Not that their school, their ex-boyfriends or the world would make that easy for them. For Hanna there seems to be only one way - all or nothing. One moment everything fits: friends, clique, Hanna comes to mind. But at some point she falls in love with Jonas. Ironically, the friend of her best friend. What happens after is all very shit and Hanna is almost alone at the end: although with a new friend, but completely without her old gang. Since then nothing fits anymore. Hanna slowly starts believe that Jonas again has something with his ex-girlfriend. And then comes the beef with her former best friend Leonie and the fact that the whole school keeps her since her action for a slut. Fuck.",2022-06-27
92,250,487,35551,https://www.tvmaze.com/shows/35551/soul-land,Soul Land,Animation,Chinese,Running,20.0,20.0,2018-01-13,,https://v.qq.com/detail/m/m441e3rjq9kwpsc.html,7.7,92,"Tang San spent his life in the Tang Outer Sect, dedicated to the creation and mastery of hidden weapons. Once he stole the secret lore of the Inner Sect to reach the pinnacle of his art, his only way out was death. But after throwing himself off the deadly Hell's Peak he was reborn in a different world, the world of Douluo Dalu, a world where every person has a spirit of their own, and those with powerful spirits can practice their spirit power to rise and become Spirit Masters.<br /><br />The spirit that awakens within Tang San is Blue Silver Grass, a useless spirit. Can he overcome the difficulties to reach the high ranks of Spirit Masters and bring the glory of the Tang Sect into this new world?",2022-05-19
93,347,676,35597,https://www.tvmaze.com/shows/35597/frusna-vagar,Frusna vägar,Reality,Swedish,Running,60.0,60.0,2018-01-30,,https://www.viafree.se/program/reality/frusna-vagar,,44,"Join a sparkling Sweden far up in the north where snow and ice are everyday for both bearers and snowmen, but not as comfortable for big city residents on a temporary visit. In Frozen roads, we go out on the roads along with the heroes who turn the northern borders into dangerous areas, despite Kung Boro's hard resistance. When the wind suddenly sweeps into the sparkling fields in snowy wrecking, the roads shine glashala and the drifting snow forms piles, then they have never longed so much for the heroes of the winter roads.",2022-02-08
94,481,1680,35790,https://www.tvmaze.com/shows/35790/the-stand,The Stand,Scripted,English,Ended,,57.0,2020-12-17,2021-02-11,https://www.cbs.com/shows/the-stand/,5.9,94,"The Stand explores an apocalyptic world ravaged by a mass outbreak of Influenza that wipes out 99% of the population in a matter of weeks. The fate of mankind rests on the frail shoulders of the 108-year-old Mother Abagail and a handful of survivors. Their worst nightmares are embodied in a man with a lethal smile and unspeakable powers: Randall Flagg, the Dark Man.",2021-11-02
95,445,1324,35929,https://www.tvmaze.com/shows/35929/200-sekunder,200 sekunder,Scripted,Swedish,Running,,4.0,2017-03-20,,https://www.viafree.se/program/samhalle/200-sekunder,,20,"Robert Aschberg makes quick reviews, asks burning questions and runs in loaded subjects - all in 200 seconds.",2022-04-14
